country_id,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
USA,37.60354,-112.25383,321.03,2.16,1.43,2025-06-22,2116,Aqua,MODIS,30,6.1NRT,296.77,39.81,D
USA,37.60477,-112.29644,414.78,2.18,1.43,2025-06-22,2116,Aqua,MODIS,100,6.1NRT,306.49,1069.05,D
USA,37.60601,-112.30158,402.55,2.18,1.43,2025-06-22,2116,Aqua,MODIS,100,6.1NRT,303.14,795.35,D
USA,37.60945,-112.2747,394.6,2.17,1.43,2025-06-22,2116,Aqua,MODIS,100,6.1NRT,296.53,665.75,D
USA,37.61083,-112.27982,383.79,2.17,1.43,2025-06-22,2116,Aqua,MODIS,100,6.1NRT,294.49,495.77,D
USA,37.61677,-112.30135,347.68,2.18,1.43,2025-06-22,2116,Aqua,MODIS,93,6.1NRT,302.97,141.78,D
USA,37.62162,-112.27869,365.53,2.17,1.43,2025-06-22,2116,Aqua,MODIS,100,6.1NRT,294.37,287.67,D
USA,37.62295,-112.28403,370.13,2.17,1.43,2025-06-22,2116,Aqua,MODIS,100,6.1NRT,297.19,329.18,D
USA,37.64703,-112.29328,332.14,2.17,1.43,2025-06-22,2116,Aqua,MODIS,35,6.1NRT,305.59,66.64,D
USA,46.74863,-119.88775,324.06,3.16,1.68,2025-06-22,2118,Aqua,MODIS,69,6.1NRT,304.64,62.35,D
USA,46.74865,-119.89536,326.79,3.16,1.68,2025-06-22,2118,Aqua,MODIS,82,6.1NRT,304.91,76.74,D
USA,63.23533,-143.07727,315.87,4.61,1.97,2025-06-22,2125,Aqua,MODIS,69,6.1NRT,292.08,104.83,D
USA,63.23585,-143.08833,321.03,4.61,1.97,2025-06-22,2125,Aqua,MODIS,37,6.1NRT,292.25,135.86,D
USA,63.45413,-141.88167,370,4.17,1.89,2025-06-22,2125,Aqua,MODIS,0,6.1NRT,284.4,903.82,D
USA,63.53193,-143.73041,303.5,4.61,1.97,2025-06-22,2125,Aqua,MODIS,39,6.1NRT,290.49,36.62,D
USA,63.53222,-143.71742,303.96,4.61,1.97,2025-06-22,2125,Aqua,MODIS,37,6.1NRT,290.7,40.7,D
USA,64.00887,-142.5126,321.37,4.03,1.86,2025-06-22,2125,Aqua,MODIS,60,6.1NRT,286.9,134.24,D
USA,64.01663,-142.52049,310.2,4.03,1.86,2025-06-22,2125,Aqua,MODIS,54,6.1NRT,288.86,63.1,D
USA,64.02032,-142.65179,313.57,4.05,1.87,2025-06-22,2125,Aqua,MODIS,0,6.1NRT,287.49,80.59,D
USA,64.85666,-144.67021,306.47,4.08,1.87,2025-06-22,2125,Aqua,MODIS,52,6.1NRT,287.09,44.92,D
USA,64.86961,-144.69481,317.87,4.08,1.87,2025-06-22,2125,Aqua,MODIS,72,6.1NRT,289.53,113.43,D
USA,65.14498,-147.66103,356.17,4.61,1.97,2025-06-22,2125,Aqua,MODIS,85,6.1NRT,286.95,683.25,D
USA,67.46973,-150.95454,306.89,2.8,1.6,2025-06-22,2214,Terra,MODIS,62,6.1NRT,291.57,26.27,D
USA,67.47168,-150.94157,307.81,2.8,1.6,2025-06-22,2214,Terra,MODIS,61,6.1NRT,291.52,28.24,D
USA,67.73338,-152.18343,309.78,2.54,1.53,2025-06-22,2214,Terra,MODIS,63,6.1NRT,289.53,25.52,D
USA,64.11617,-149.25967,317.62,4.79,2,2025-06-22,2216,Terra,MODIS,0,6.1NRT,283.6,135.01,D
USA,64.1284,-149.2301,314.95,4.79,2,2025-06-22,2216,Terra,MODIS,0,6.1NRT,283.25,112.69,D
USA,64.7423,-148.72052,319.89,4.54,1.96,2025-06-22,2216,Terra,MODIS,74,6.1NRT,292.57,134.68,D
USA,64.74274,-148.71161,318.29,4.54,1.96,2025-06-22,2216,Terra,MODIS,71,6.1NRT,292.23,121.28,D
USA,65.13769,-148.02461,315.01,4.47,1.94,2025-06-22,2216,Terra,MODIS,75,6.1NRT,288.06,99.69,D
USA,65.24686,-150.50327,306.86,3.85,1.83,2025-06-22,2216,Terra,MODIS,63,6.1NRT,291.15,39.29,D
USA,65.53975,-150.24516,326.42,3.75,1.81,2025-06-22,2216,Terra,MODIS,0,6.1NRT,288.56,147.76,D
USA,48.05879,-120.73767,321.99,3.08,1.67,2025-06-22,2257,Aqua,MODIS,59,6.1NRT,286.75,85.82,D
USA,62.75247,-145.09616,324.21,1.1,1.04,2025-06-22,2301,Aqua,MODIS,64,6.1NRT,295.63,19.86,D
USA,62.7623,-145.08896,324.42,1.1,1.04,2025-06-22,2301,Aqua,MODIS,62,6.1NRT,296.09,22.28,D
USA,62.76598,-145.06926,329.37,1.1,1.04,2025-06-22,2301,Aqua,MODIS,65,6.1NRT,296.47,29.63,D
USA,63.07492,-141.06046,341.76,1,1,2025-06-22,2301,Aqua,MODIS,92,6.1NRT,296.16,40.28,D
USA,63.07773,-141.0419,327.79,1,1,2025-06-22,2301,Aqua,MODIS,74,6.1NRT,295.31,21.02,D
USA,63.08328,-141.12865,334.26,1,1,2025-06-22,2301,Aqua,MODIS,83,6.1NRT,295.08,26.83,D
USA,63.11965,-141.1972,316.12,1,1,2025-06-22,2301,Aqua,MODIS,30,6.1NRT,296.93,9.17,D
USA,63.12249,-141.17863,317.39,1,1,2025-06-22,2301,Aqua,MODIS,40,6.1NRT,296.43,10.31,D
USA,63.12578,-141.22752,304.8,1,1,2025-06-22,2301,Aqua,MODIS,39,6.1NRT,293.76,3.49,D
USA,63.21929,-143.10786,364.32,1.02,1.01,2025-06-22,2301,Aqua,MODIS,94,6.1NRT,293.08,93.32,D
USA,63.22243,-143.08907,322.11,1.02,1.01,2025-06-22,2301,Aqua,MODIS,26,6.1NRT,278.94,14.66,D
USA,63.22456,-143.13339,350.63,1.02,1.01,2025-06-22,2301,Aqua,MODIS,61,6.1NRT,284.48,57.25,D
USA,63.22768,-143.11472,381.2,1.02,1.01,2025-06-22,2301,Aqua,MODIS,87,6.1NRT,299.63,153.78,D
USA,63.35438,-141.41287,338.46,1,1,2025-06-22,2301,Aqua,MODIS,90,6.1NRT,299.52,35.29,D
USA,63.35724,-141.39418,328.9,1,1,2025-06-22,2301,Aqua,MODIS,85,6.1NRT,300.43,22.68,D
USA,63.36563,-141.40057,326.01,1,1,2025-06-22,2301,Aqua,MODIS,58,6.1NRT,300.19,17.88,D
USA,63.36832,-141.44443,344.32,1,1,2025-06-22,2301,Aqua,MODIS,82,6.1NRT,299.75,43.04,D
USA,63.36853,-153.2294,301.48,1.71,1.28,2025-06-22,2301,Aqua,MODIS,47,6.1NRT,278.06,12.5,D
USA,63.39316,-141.84746,384.85,1,1,2025-06-22,2301,Aqua,MODIS,100,6.1NRT,303.93,168.55,D
USA,63.39486,-141.47165,388.71,1,1,2025-06-22,2301,Aqua,MODIS,100,6.1NRT,312,184.49,D
USA,63.39576,-141.95985,380.72,1,1,2025-06-22,2301,Aqua,MODIS,100,6.1NRT,308.13,150.61,D
USA,63.39608,-141.82872,369.74,1,1,2025-06-22,2301,Aqua,MODIS,100,6.1NRT,304.73,108.34,D
USA,63.39772,-141.45293,420.83,1,1,2025-06-22,2301,Aqua,MODIS,100,6.1NRT,314.35,392.82,D
USA,63.39869,-141.94116,332.28,1,1,2025-06-22,2301,Aqua,MODIS,62,6.1NRT,300.32,25.97,D
USA,63.39899,-141.81,389.95,1,1,2025-06-22,2301,Aqua,MODIS,100,6.1NRT,304.85,191.99,D
USA,63.40058,-141.43419,350.72,1,1,2025-06-22,2301,Aqua,MODIS,96,6.1NRT,302.35,55.11,D
USA,63.40154,-141.85402,384.12,1,1,2025-06-22,2301,Aqua,MODIS,94,6.1NRT,302.98,164.24,D
USA,63.40325,-141.47809,373.5,1,1,2025-06-22,2301,Aqua,MODIS,94,6.1NRT,298.32,122.1,D
USA,63.40344,-141.41547,355.85,1,1,2025-06-22,2301,Aqua,MODIS,98,6.1NRT,301.47,68.79,D
USA,63.40414,-141.9664,395.51,1,1,2025-06-22,2301,Aqua,MODIS,100,6.1NRT,307.03,220.98,D
USA,63.40445,-141.8353,344.14,1,1,2025-06-22,2301,Aqua,MODIS,81,6.1NRT,298.6,43.07,D
USA,63.40611,-141.45937,388.5,1,1,2025-06-22,2301,Aqua,MODIS,100,6.1NRT,299.16,183.89,D
USA,63.52723,-143.6933,334.03,1.02,1.01,2025-06-22,2301,Aqua,MODIS,88,6.1NRT,293.28,30.57,D
USA,63.53556,-143.70076,319.53,1.02,1.01,2025-06-22,2301,Aqua,MODIS,56,6.1NRT,295.51,13.94,D
USA,63.53564,-152.02829,318.13,1.55,1.23,2025-06-22,2301,Aqua,MODIS,64,6.1NRT,272.1,32.68,D
USA,63.77284,-144.30298,361.77,1.03,1.02,2025-06-22,2301,Aqua,MODIS,88,6.1NRT,298.52,85.11,D
USA,63.77614,-144.28384,349.18,1.03,1.02,2025-06-22,2301,Aqua,MODIS,53,6.1NRT,295.14,54.85,D
USA,63.78378,-144.29559,353.33,1.03,1.02,2025-06-22,2301,Aqua,MODIS,95,6.1NRT,295.55,66.51,D
USA,63.78716,-144.27614,337.04,1.03,1.02,2025-06-22,2301,Aqua,MODIS,84,6.1NRT,293.89,35.79,D
USA,63.84923,-144.42122,383.67,1.04,1.02,2025-06-22,2301,Aqua,MODIS,100,6.1NRT,295.97,166.73,D
USA,63.85408,-144.56664,335.12,1.04,1.02,2025-06-22,2301,Aqua,MODIS,76,6.1NRT,299.32,31.72,D
USA,63.85744,-144.54735,331.79,1.04,1.02,2025-06-22,2301,Aqua,MODIS,57,6.1NRT,297.86,24.75,D
USA,63.86247,-144.57423,331.79,1.04,1.02,2025-06-22,2301,Aqua,MODIS,59,6.1NRT,299.48,25.41,D
USA,63.87585,-144.60898,338.25,1.04,1.02,2025-06-22,2301,Aqua,MODIS,61,6.1NRT,300.24,33.76,D
USA,63.8876,-144.59727,330.9,1.04,1.02,2025-06-22,2301,Aqua,MODIS,40,6.1NRT,299.47,20.42,D
USA,63.89271,-144.51213,339.83,1.04,1.02,2025-06-22,2301,Aqua,MODIS,53,6.1NRT,304.39,31.28,D
USA,63.89952,-144.47279,358.93,1.04,1.02,2025-06-22,2301,Aqua,MODIS,81,6.1NRT,301.65,74.64,D
USA,63.90444,-144.61218,336,1.04,1.02,2025-06-22,2301,Aqua,MODIS,39,6.1NRT,302.72,31.21,D
USA,63.92635,-144.54182,323.54,1.04,1.02,2025-06-22,2301,Aqua,MODIS,49,6.1NRT,296.62,17.32,D
USA,63.988,-142.71579,344.91,1,1,2025-06-22,2301,Aqua,MODIS,93,6.1NRT,306.29,43.48,D
USA,63.99102,-142.69675,328.26,1,1,2025-06-22,2301,Aqua,MODIS,76,6.1NRT,308.47,16.67,D
USA,63.99333,-142.74165,368.44,1,1,2025-06-22,2301,Aqua,MODIS,87,6.1NRT,298.96,103.82,D
USA,63.99938,-142.70366,386.36,1,1,2025-06-22,2301,Aqua,MODIS,75,6.1NRT,298.1,169.05,D
USA,64.0388,-149.2487,365.09,1.26,1.11,2025-06-22,2301,Aqua,MODIS,100,6.1NRT,290.49,137.08,D
USA,64.04769,-149.25856,339.27,1.26,1.11,2025-06-22,2301,Aqua,MODIS,52,6.1NRT,290.79,52.11,D
USA,64.08363,-149.24429,327.47,1.25,1.11,2025-06-22,2301,Aqua,MODIS,73,6.1NRT,290.57,31.76,D
USA,64.09727,-149.23154,376.64,1.25,1.11,2025-06-22,2301,Aqua,MODIS,89,6.1NRT,293.51,189.91,D
USA,64.11026,-149.274,325.28,1.25,1.11,2025-06-22,2301,Aqua,MODIS,57,6.1NRT,293.56,26.98,D
USA,64.115,-149.25139,339.51,1.25,1.11,2025-06-22,2301,Aqua,MODIS,86,6.1NRT,294.23,52.77,D
USA,64.11604,-149.25932,332.71,1.25,1.11,2025-06-22,2301,Aqua,MODIS,65,6.1NRT,294.86,37.87,D
USA,64.12492,-149.2692,316.11,1.25,1.11,2025-06-22,2301,Aqua,MODIS,33,6.1NRT,293.59,13.91,D
USA,64.12904,-147.19337,364.43,1.13,1.06,2025-06-22,2301,Aqua,MODIS,100,6.1NRT,299.15,113.21,D
USA,64.12971,-149.24661,316.71,1.25,1.11,2025-06-22,2301,Aqua,MODIS,33,6.1NRT,290.54,15.21,D
USA,64.13307,-147.17242,360,1.13,1.06,2025-06-22,2301,Aqua,MODIS,99,6.1NRT,298.72,96.95,D
USA,64.13392,-147.2058,321.01,1.13,1.06,2025-06-22,2301,Aqua,MODIS,79,6.1NRT,296.3,18.13,D
USA,64.13799,-147.18489,330.35,1.13,1.06,2025-06-22,2301,Aqua,MODIS,86,6.1NRT,297.96,29.95,D
USA,64.13857,-149.25652,332.95,1.25,1.11,2025-06-22,2301,Aqua,MODIS,74,6.1NRT,293.12,38.73,D
USA,64.14206,-147.16397,334.35,1.13,1.06,2025-06-22,2301,Aqua,MODIS,88,6.1NRT,296.99,35.94,D
USA,64.14613,-147.14307,313.47,1.13,1.06,2025-06-22,2301,Aqua,MODIS,69,6.1NRT,297.55,9.96,D
USA,64.15062,-147.17282,328.02,1.13,1.06,2025-06-22,2301,Aqua,MODIS,84,6.1NRT,297.71,26.34,D
USA,64.15469,-147.1519,309.26,1.13,1.06,2025-06-22,2301,Aqua,MODIS,40,6.1NRT,297.52,6.19,D
USA,64.16877,-149.37314,318.03,1.26,1.11,2025-06-22,2301,Aqua,MODIS,23,6.1NRT,292.39,15.07,D
USA,64.17555,-147.76117,340.88,1.16,1.07,2025-06-22,2301,Aqua,MODIS,92,6.1NRT,292.86,51.32,D
USA,64.17984,-147.73952,319.97,1.16,1.07,2025-06-22,2301,Aqua,MODIS,65,6.1NRT,292.32,17.77,D
USA,64.18427,-147.92847,327.89,1.17,1.07,2025-06-22,2301,Aqua,MODIS,63,6.1NRT,293.03,25.98,D
USA,64.18797,-147.93959,328.46,1.17,1.07,2025-06-22,2301,Aqua,MODIS,84,6.1NRT,293.01,28.47,D
USA,64.18833,-147.74933,330.9,1.16,1.07,2025-06-22,2301,Aqua,MODIS,60,6.1NRT,294.14,29.33,D
USA,64.20515,-147.95865,334.3,1.17,1.07,2025-06-22,2301,Aqua,MODIS,74,6.1NRT,294.83,34.65,D
USA,64.22629,-147.7478,321.78,1.15,1.07,2025-06-22,2301,Aqua,MODIS,68,6.1NRT,294.8,19.76,D
USA,64.22669,-147.95592,340.88,1.16,1.07,2025-06-22,2301,Aqua,MODIS,73,6.1NRT,296.22,46.63,D
USA,64.35187,-145.015,308.54,1.04,1.02,2025-06-22,2301,Aqua,MODIS,50,6.1NRT,297.07,4.48,D
USA,64.45481,-145.8705,318.5,1.06,1.03,2025-06-22,2301,Aqua,MODIS,76,6.1NRT,296.9,14.52,D
USA,64.45847,-145.85014,307.49,1.06,1.03,2025-06-22,2301,Aqua,MODIS,48,6.1NRT,294.22,5.16,D
USA,64.46313,-145.87921,312.55,1.06,1.03,2025-06-22,2301,Aqua,MODIS,55,6.1NRT,296.8,8.4,D
USA,64.60394,-146.07904,329.63,1.06,1.03,2025-06-22,2301,Aqua,MODIS,84,6.1NRT,302.91,24.96,D
USA,64.6076,-146.05881,316.6,1.06,1.03,2025-06-22,2301,Aqua,MODIS,64,6.1NRT,300.63,10.74,D
USA,64.61601,-146.06705,313.51,1.06,1.03,2025-06-22,2301,Aqua,MODIS,52,6.1NRT,298.43,7.83,D
USA,64.68812,-148.43895,318.15,1.16,1.07,2025-06-22,2301,Aqua,MODIS,38,6.1NRT,301.23,13.27,D
USA,64.70564,-148.35167,312.79,1.16,1.07,2025-06-22,2301,Aqua,MODIS,42,6.1NRT,301.31,9.97,D
USA,64.7176,-148.71242,345.98,1.17,1.08,2025-06-22,2301,Aqua,MODIS,86,6.1NRT,297.39,61.13,D
USA,64.72198,-148.69057,363.94,1.17,1.08,2025-06-22,2301,Aqua,MODIS,100,6.1NRT,297.89,115.3,D
USA,64.72623,-148.72212,346.65,1.17,1.08,2025-06-22,2301,Aqua,MODIS,90,6.1NRT,297.72,60.06,D
USA,64.73067,-148.70003,354.15,1.17,1.08,2025-06-22,2301,Aqua,MODIS,97,6.1NRT,296.56,79.93,D
USA,64.7439,-148.6339,364.7,1.17,1.08,2025-06-22,2301,Aqua,MODIS,100,6.1NRT,295.58,119.35,D
USA,64.74691,-148.64192,361.2,1.17,1.08,2025-06-22,2301,Aqua,MODIS,100,6.1NRT,297.41,106.43,D
USA,64.86501,-144.69576,322.97,1.02,1.01,2025-06-22,2301,Aqua,MODIS,41,6.1NRT,295.3,15.91,D
USA,64.95673,-145.97707,327.06,1.05,1.02,2025-06-22,2301,Aqua,MODIS,79,6.1NRT,301.25,21.59,D
USA,64.96035,-145.95679,337.8,1.05,1.02,2025-06-22,2301,Aqua,MODIS,90,6.1NRT,301.41,37.03,D
USA,65.11536,-148.16148,334.03,1.12,1.06,2025-06-22,2301,Aqua,MODIS,73,6.1NRT,299.38,33.81,D
USA,65.12623,-147.78543,334.21,1.1,1.05,2025-06-22,2301,Aqua,MODIS,76,6.1NRT,295.47,33.88,D
USA,65.14233,-147.6481,332.52,1.1,1.05,2025-06-22,2301,Aqua,MODIS,82,6.1NRT,291.93,33.04,D
USA,65.14633,-147.62711,314.15,1.1,1.04,2025-06-22,2301,Aqua,MODIS,30,6.1NRT,292.83,10.78,D
USA,65.15084,-147.65686,316.26,1.1,1.05,2025-06-22,2301,Aqua,MODIS,69,6.1NRT,292.83,13.11,D
USA,65.24009,-150.5269,317,1.24,1.11,2025-06-22,2301,Aqua,MODIS,53,6.1NRT,296.5,15.43,D
USA,65.24517,-150.50291,314.01,1.24,1.11,2025-06-22,2301,Aqua,MODIS,45,6.1NRT,297.6,11.61,D
USA,65.28269,-150.16882,313.6,1.22,1.1,2025-06-22,2301,Aqua,MODIS,70,6.1NRT,295.95,12.37,D
USA,65.32237,-147.85594,313.58,1.1,1.05,2025-06-22,2301,Aqua,MODIS,61,6.1NRT,297.59,10.12,D
USA,65.32641,-147.83475,317.1,1.1,1.04,2025-06-22,2301,Aqua,MODIS,74,6.1NRT,295.3,13.75,D
USA,65.3532,-144.33701,327.61,1.01,1,2025-06-22,2301,Aqua,MODIS,68,6.1NRT,297.44,21.19,D
USA,65.36859,-152.8261,330.95,1.4,1.17,2025-06-22,2301,Aqua,MODIS,0,6.1NRT,287.63,42.15,D
USA,65.37178,-152.82341,380.53,1.4,1.17,2025-06-22,2301,Aqua,MODIS,0,6.1NRT,290.07,247.82,D
USA,65.37773,-152.83795,417.64,1.4,1.17,2025-06-22,2301,Aqua,MODIS,0,6.1NRT,294.54,610.48,D
USA,65.38702,-152.84917,324.29,1.4,1.17,2025-06-22,2301,Aqua,MODIS,0,6.1NRT,279.24,33,D
USA,65.38902,-142.23524,316.4,1,1,2025-06-22,2301,Aqua,MODIS,39,6.1NRT,295.78,10.16,D
USA,65.4201,-142.2162,312.71,1,1,2025-06-22,2301,Aqua,MODIS,39,6.1NRT,295.16,6.75,D
USA,65.42181,-143.85069,319.5,1,1,2025-06-22,2301,Aqua,MODIS,76,6.1NRT,295.42,13.99,D
USA,65.58062,-144.31035,323.54,1,1,2025-06-22,2301,Aqua,MODIS,0,6.1NRT,295.28,15.55,D
USA,65.58524,-144.22212,323.61,1,1,2025-06-22,2301,Aqua,MODIS,63,6.1NRT,294.85,17.65,D
USA,65.61004,-144.43825,305.3,1,1,2025-06-22,2301,Aqua,MODIS,48,6.1NRT,292.26,4.23,D
USA,65.71547,-146.58633,360.02,1.04,1.02,2025-06-22,2301,Aqua,MODIS,100,6.1NRT,298.79,86.19,D
USA,65.7191,-146.5658,335.65,1.04,1.02,2025-06-22,2301,Aqua,MODIS,89,6.1NRT,297.01,33.75,D
USA,65.72747,-146.57407,313.44,1.04,1.02,2025-06-22,2301,Aqua,MODIS,51,6.1NRT,298.37,8.32,D
USA,65.73479,-146.58636,327.47,1.04,1.02,2025-06-22,2301,Aqua,MODIS,84,6.1NRT,297.52,24.1,D
USA,65.73841,-146.56601,310.32,1.04,1.02,2025-06-22,2301,Aqua,MODIS,65,6.1NRT,294.75,7.06,D
USA,65.83848,-144.2263,317.04,1,1,2025-06-22,2301,Aqua,MODIS,75,6.1NRT,292.93,13.28,D
USA,65.84169,-144.20605,311.67,1,1,2025-06-22,2301,Aqua,MODIS,68,6.1NRT,293.06,8.78,D
USA,65.89876,-151.74667,308.3,1.27,1.12,2025-06-22,2301,Aqua,MODIS,61,6.1NRT,296.21,7.74,D
USA,65.90398,-151.7225,307.75,1.26,1.12,2025-06-22,2301,Aqua,MODIS,59,6.1NRT,296.08,7.39,D
USA,67.46771,-150.93083,323.48,1.11,1.05,2025-06-22,2301,Aqua,MODIS,82,6.1NRT,294.26,20.3,D
USA,67.47562,-150.99712,321.39,1.11,1.05,2025-06-22,2301,Aqua,MODIS,79,6.1NRT,295.21,17.63,D
USA,67.47987,-150.97559,346.25,1.11,1.05,2025-06-22,2301,Aqua,MODIS,94,6.1NRT,296.19,58.99,D
USA,67.73206,-152.21501,311.41,1.15,1.07,2025-06-22,2303,Aqua,MODIS,46,6.1NRT,293.78,8.21,D
USA,67.73658,-152.19296,314.28,1.15,1.07,2025-06-22,2303,Aqua,MODIS,64,6.1NRT,295.56,10.96,D
USA,19.40279,-155.29152,339.55,2.11,1.41,2025-06-23,28,Aqua,MODIS,89,6.1NRT,313.33,111.76,D
USA,19.40621,-155.27267,336.65,2.1,1.41,2025-06-23,28,Aqua,MODIS,81,6.1NRT,309.66,101.23,D
USA,62.76897,-145.07637,322.81,3.9,1.84,2025-06-23,39,Aqua,MODIS,71,6.1NRT,292.11,133.32,D
USA,62.77476,-145.0799,321.21,3.9,1.84,2025-06-23,39,Aqua,MODIS,70,6.1NRT,291.69,120.92,D
USA,64.14719,-147.20775,313.81,3.3,1.72,2025-06-23,39,Aqua,MODIS,26,6.1NRT,291.86,46.32,D
USA,64.22789,-147.79927,322.14,3.14,1.68,2025-06-23,39,Aqua,MODIS,75,6.1NRT,290.93,87.96,D
USA,64.22917,-147.73509,333.84,3.16,1.68,2025-06-23,39,Aqua,MODIS,88,6.1NRT,290.19,167.48,D
USA,64.22936,-147.74483,332.52,3.16,1.68,2025-06-23,39,Aqua,MODIS,88,6.1NRT,290.49,153.33,D
USA,64.60208,-146.05663,317.02,3.64,1.79,2025-06-23,39,Aqua,MODIS,46,6.1NRT,294.97,66.51,D
USA,64.60737,-146.0468,313.81,3.64,1.79,2025-06-23,39,Aqua,MODIS,68,6.1NRT,294.74,59.03,D
USA,64.68812,-148.50839,310.82,2.99,1.64,2025-06-23,39,Aqua,MODIS,64,6.1NRT,293.49,36.25,D
USA,64.68835,-148.51181,308.64,2.99,1.64,2025-06-23,39,Aqua,MODIS,61,6.1NRT,293.49,30.8,D
USA,64.68967,-148.44572,327.23,3,1.65,2025-06-23,39,Aqua,MODIS,79,6.1NRT,295.2,111.02,D
USA,64.6897,-148.44904,328.44,3,1.65,2025-06-23,39,Aqua,MODIS,80,6.1NRT,295.17,121.61,D
USA,64.7132,-148.70015,327.68,2.94,1.63,2025-06-23,39,Aqua,MODIS,80,6.1NRT,293,107.11,D
USA,64.71407,-145.92709,306.11,3.68,1.8,2025-06-23,39,Aqua,MODIS,42,6.1NRT,292.64,24.38,D
USA,64.72771,-148.70058,328.51,2.94,1.63,2025-06-23,39,Aqua,MODIS,75,6.1NRT,294.52,109.5,D
USA,64.74218,-148.70312,347.87,2.94,1.63,2025-06-23,39,Aqua,MODIS,95,6.1NRT,295.99,255.56,D
USA,64.74367,-148.64278,358.68,2.96,1.64,2025-06-23,39,Aqua,MODIS,99,6.1NRT,293.45,377.3,D
USA,64.74638,-148.65199,333.19,2.96,1.64,2025-06-23,39,Aqua,MODIS,74,6.1NRT,293.81,137.39,D
USA,64.87794,-144.65379,309.84,4.08,1.87,2025-06-23,39,Aqua,MODIS,65,6.1NRT,292.6,50.8,D
USA,64.87812,-144.74316,316.17,4.05,1.87,2025-06-23,39,Aqua,MODIS,74,6.1NRT,294.16,87.93,D
USA,64.95714,-145.9418,310.03,3.68,1.8,2025-06-23,39,Aqua,MODIS,53,6.1NRT,295.89,29.25,D
USA,65.11143,-148.14186,333.52,3.09,1.67,2025-06-23,39,Aqua,MODIS,88,6.1NRT,293.65,154.72,D
USA,65.11249,-148.15152,325.22,3.09,1.67,2025-06-23,39,Aqua,MODIS,71,6.1NRT,293.78,98.15,D
USA,65.13274,-147.82835,324.43,3.18,1.69,2025-06-23,39,Aqua,MODIS,69,6.1NRT,292.6,98.6,D
USA,65.14224,-148.08743,339.43,3.11,1.67,2025-06-23,39,Aqua,MODIS,91,6.1NRT,293.03,205.83,D
USA,65.14314,-148.09723,336.31,3.11,1.67,2025-06-23,39,Aqua,MODIS,90,6.1NRT,293.3,180.53,D
USA,65.24374,-150.56793,310.91,2.56,1.54,2025-06-23,39,Aqua,MODIS,52,6.1NRT,293.91,26.82,D
USA,65.25113,-150.5094,310.68,2.57,1.54,2025-06-23,39,Aqua,MODIS,50,6.1NRT,292.75,26.42,D
USA,65.28376,-150.1886,306.71,2.64,1.56,2025-06-23,39,Aqua,MODIS,60,6.1NRT,293.74,18.61,D
USA,65.40106,-146.74858,308.35,3.47,1.75,2025-06-23,39,Aqua,MODIS,63,6.1NRT,293.37,31.62,D
USA,65.5149,-150.28949,303.54,2.63,1.56,2025-06-23,39,Aqua,MODIS,28,6.1NRT,289.92,13.2,D
USA,65.56693,-144.22247,313.95,4.22,1.9,2025-06-23,39,Aqua,MODIS,54,6.1NRT,288.84,84.06,D
USA,65.5675,-144.31088,333.04,4.19,1.9,2025-06-23,39,Aqua,MODIS,76,6.1NRT,290.21,247.75,D
USA,65.56969,-144.22556,316.04,4.22,1.9,2025-06-23,39,Aqua,MODIS,59,6.1NRT,289.14,87.55,D
USA,65.57051,-144.31398,325.86,4.19,1.9,2025-06-23,39,Aqua,MODIS,83,6.1NRT,290.39,167.2,D
USA,65.62358,-144.75528,304.3,4.05,1.87,2025-06-23,39,Aqua,MODIS,31,6.1NRT,291.84,30.1,D
USA,65.63592,-144.75325,309.55,4.05,1.87,2025-06-23,39,Aqua,MODIS,63,6.1NRT,291.36,54.69,D
USA,65.64017,-144.75848,307.75,4.05,1.87,2025-06-23,39,Aqua,MODIS,61,6.1NRT,291.11,48.48,D
USA,67.73519,-152.20506,305.99,2.4,1.49,2025-06-23,41,Aqua,MODIS,34,6.1NRT,290.47,12.88,D
USA,68.17194,-159.63048,311.09,1.47,1.2,2025-06-23,41,Aqua,MODIS,61,6.1NRT,283.81,15.83,D
USA,69.53225,-154.88234,311.01,2.09,1.41,2025-06-23,41,Aqua,MODIS,61,6.1NRT,295.22,17.74,D
USA,29.70941,-85.27207,308.57,1.06,1.03,2025-06-23,249,Terra,MODIS,61,6.1NRT,279.22,9.99,N
USA,30.10364,-83.36454,319.34,1.3,1.13,2025-06-23,249,Terra,MODIS,98,6.1NRT,292.68,22.38,N
USA,30.10512,-83.35138,347.08,1.3,1.13,2025-06-23,249,Terra,MODIS,100,6.1NRT,294.02,80.03,N
USA,32.71471,-86.72634,314.2,1.02,1.01,2025-06-23,251,Terra,MODIS,88,6.1NRT,293.46,11.49,N
USA,33.43893,-88.57262,312.01,1.01,1,2025-06-23,251,Terra,MODIS,83,6.1NRT,295.44,8.22,N
USA,34.63923,-87.08318,301.12,1.03,1.01,2025-06-23,251,Terra,MODIS,38,6.1NRT,287.52,3.11,N
USA,35.88728,-89.78144,322.79,1.03,1.01,2025-06-23,251,Terra,MODIS,100,6.1NRT,297.95,18.42,N
USA,35.89613,-89.78349,310.97,1.03,1.01,2025-06-23,251,Terra,MODIS,77,6.1NRT,298.38,7.72,N
USA,32.89734,-108.1613,326.87,1.38,1.16,2025-06-23,429,Terra,MODIS,100,6.1NRT,291.02,42.38,N
